X,Y,Z,Nx,Ny,Nz,I,J,K,IncAngle,LateralDensity,DirectionDensity,ExposureTime,Rnom,PointDev
-5.71222,0.125286,5.54001,-0.7178133984214093,0.013477275864050687,0.6961050840799767,8.14835e-05,0.00122949,0.999999,0.8008974524875863,75,2,0.6,8.0,-0.04155387589411408
-5.66962,0.125186,5.58751,-0.7111912352779921,0.015401796466317752,0.7028298595886303,8.14835e-05,0.00122949,0.999999,0.7914840909827412,75,2,0.6,8.0,-0.038810988357580456
-5.54592,0.12498,5.70451,-0.6958865616676495,0.013958872470416297,0.7180160465962659,8.14835e-05,0.00122949,0.999999,0.7699062048943802,75,2,0.6,8.0,-0.04297272928513873
-6.19042,-1.90571,4.65531,-0.7734322823333661,-0.24003340584052296,0.5866740736773691,8.14835e-05,0.00122949,0.999999,0.9442933287704702,75,2,0.6,8.0,-0.023475595436318386
-6.14782,-1.90571,4.70941,-0.76853605631942,-0.2403040347578771,0.5929639963910779,8.14835e-05,0.00122949,0.999999,0.936506689609065,75,2,0.6,8.0,-0.024665279463187417
-6.10462,-1.90582,4.76831,-0.7632025479720207,-0.2385862683183745,0.6004985123536345,8.14835e-05,0.00122949,0.999999,0.9271170453989286,75,2,0.6,8.0,-0.02282534521777002
-5.56252,-1.90682,5.36541,-0.6926120205520246,-0.2351672100906276,0.6818980659050385,8.14835e-05,0.00122949,0.999999,0.8209149280944404,75,2,0.6,8.0,-0.03977288446491567
-5.35592,-1.90722,5.60041,-0.6687934192495719,-0.2367130752527296,0.7047568959384944,8.14835e-05,0.00122949,0.999999,0.7892035843253646,75,2,0.6,8.0,-0.019526371016567623
-5.31232,-1.90731,5.63781,-0.6620490361817308,-0.2342027424303162,0.7119270672821482,8.14835e-05,0.00122949,0.999999,0.7790453057604166,75,2,0.6,8.0,-0.022313818242786
-5.06862,-1.90782,5.84751,-0.639057866600165,-0.2297095676826739,0.7340562360279249,8.14835e-05,0.00122949,0.999999,0.747013700998057,75,2,0.6,8.0,-0.02980181821681427
-4.90972,-1.90822,5.95991,-0.6204713727356903,-0.23539577454313293,0.7480669120758694,8.14835e-05,0.00122949,0.999999,0.7261649883060374,75,2,0.6,8.0,-0.045933036810665406
-4.78682,-1.90841,6.04621,-0.6053109852271722,-0.2430052137205953,0.7579888371657713,8.14835e-05,0.00122949,0.999999,0.7111064869780424,75,2,0.6,8.0,-0.0556731056306603
-4.70752,-1.90862,6.10851,-0.595990594462774,-0.24353474523159493,0.7651705948198031,8.14835e-05,0.00122949,0.999999,0.7000312937412624,75,2,0.6,8.0,-0.055349644263758435
-5.17832,0.124187,6.03521,-0.6524150569401757,0.013611467179982888,0.7577396132174664,8.14835e-05,0.00122949,0.999999,0.7110108046510194,75,2,0.6,8.0,-0.04675033854280386
-4.85542,0.123485,6.30861,-0.6024806028917064,0.013335051676716388,0.7980221171972774,8.14835e-05,0.00122949,0.999999,0.6468456337029296,75,2,0.6,8.0,-0.03828460357160246
-7.03502,0.0679811,3.74951,-0.8820901902455867,0.017166136700497686,0.4707676922042172,8.14835e-05,0.00122949,0.999999,1.0806935550089853,75,2,0.6,8.0,-0.027863958106508768
-6.85782,0.0677828,4.06891,-0.8561785716644669,0.014089955363699903,0.5164878765086768,8.14835e-05,0.00122949,0.999999,1.0281137090603563,75,2,0.6,8.0,-0.025646217499763146
-6.77142,0.0676836,4.16461,-0.8465797574284827,0.010917844698891701,0.532149898975338,8.14835e-05,0.00122949,0.999999,1.009724579459577,75,2,0.6,8.0,-0.050114067597639256
-5.50772,0.0654863,5.70791,-0.6950289589982886,0.007876256098026257,0.7189386001207847,8.14835e-05,0.00122949,0.999999,0.7685905777617291,75,2,0.6,8.0,-0.06781841975439384
-5.26172,0.0649828,5.93451,-0.663742130219521,0.0039316181688887186,0.7479511527835402,8.14835e-05,0.00122949,0.999999,0.7259014494871427,75,2,0.6,8.0,-0.06852289527380329
-4.93442,0.0643801,6.25761,-0.6176012405252872,0.008167590920926029,0.7864489800108935,8.14835e-05,0.00122949,0.999999,0.6658239363410233,75,2,0.6,8.0,-0.030663236769574276
-6.68202,0.00668658,4.36541,-0.832901951082911,-0.0008201512258937547,0.5534199736495303,8.14835e-05,0.00122949,0.999999,0.9844147678340261,75,2,0.6,8.0,-0.01838108784614434
-6.51072,0.00648059,4.57651,-0.8134945466911482,-0.0017695149638283516,0.5815698507664888,8.14835e-05,0.00122949,0.999999,0.9502239047721079,75,2,0.6,8.0,-0.04173632652531811
-6.46752,0.0063814,4.62771,-0.8084349973739748,-0.0029924738032087585,0.5885778624119992,8.14835e-05,0.00122949,0.999999,0.9415843109234503,75,2,0.6,8.0,-0.047355438801130134
-6.42572,0.00628222,4.68271,-0.8008646803998674,0.001444321586945771,0.5988436170012765,8.14835e-05,0.00122949,0.999999,0.9288197458982743,75,2,0.6,8.0,-0.049044715960972596
-6.38352,0.00628222,4.74321,-0.795539388141895,0.0029284102007301875,0.6058947980701896,8.14835e-05,0.00122949,0.999999,0.9199837121388587,75,2,0.6,8.0,-0.04717608891105041
-6.04302,0.00568713,5.20611,-0.756542780973806,-0.0015263077293031118,0.6539424217323229,8.14835e-05,0.00122949,0.999999,0.8580970758293175,75,2,0.6,8.0,-0.02367851726451331
-5.83742,0.00528277,5.39841,-0.7372227230919808,-0.003737004347462728,0.6756394684706863,8.14835e-05,0.00122949,0.999999,0.8290529849547035,75,2,0.6,8.0,-0.049004421321888536
-5.79472,0.00518359,5.43681,-0.732971323208991,-0.0031367208575538014,0.6802523063801567,8.14835e-05,0.00122949,0.999999,0.8227769714299914,75,2,0.6,8.0,-0.05407590496201031
-5.75322,0.00508441,5.47481,-0.7290927582543656,0.0010451078763709836,0.6844140980507109,8.14835e-05,0.00122949,0.999999,0.8170769652933109,75,2,0.6,8.0,-0.05814185749172207
-5.46432,0.00458087,5.77671,-0.683909454130072,-0.0077315987093862105,0.7295259288969133,8.14835e-05,0.00122949,0.999999,0.7532639481194375,75,2,0.6,8.0,-0.04832140545972852
-4.74702,-3.81981,5.09411,-0.5910131056239268,-0.48041039439524363,0.6480041372844525,8.14835e-05,0.00122949,0.999999,0.8666744019598186,75,2,0.6,8.0,-0.05801636814832012
-4.94992,-3.81942,4.94701,-0.6078210773227753,-0.483863366787073,0.6296266991191362,8.14835e-05,0.00122949,0.999999,0.8905535418588333,75,2,0.6,8.0,-0.027385304500159968
-5.07412,-3.81912,4.81591,-0.6320552694555712,-0.46835776449672234,0.6173711531883217,8.14835e-05,0.00122949,0.999999,0.906197566126394,75,2,0.6,8.0,-0.0297201757466512
-5.19852,-3.81891,4.69781,-0.6397581611521379,-0.4700018902632515,0.608118177978759,8.14835e-05,0.00122949,0.999999,0.9179023405491487,75,2,0.6,8.0,-0.020143950258250776
-5.34232,0.00428332,5.88611,-0.6743798064644073,-0.0033907294759693554,0.7383768547203043,8.14835e-05,0.00122949,0.999999,0.7402244822195251,75,2,0.6,8.0,-0.05099425957370318
-5.13742,0.00388659,6.10321,-0.64776958617848,-0.0017965184702431255,0.7618341917658636,8.14835e-05,0.00122949,0.999999,0.7047421498269812,75,2,0.6,8.0,-0.022389351059941554
-4.93592,0.00348223,6.24231,-0.6182273649975855,-0.002497513353039049,0.7859953483292338,8.14835e-05,0.00122949,0.999999,0.6665792628820496,75,2,0.6,8.0,-0.04200072201399507
-5.12712,-2.68342,5.45351,-0.645625648279552,-0.3305468990189744,0.6884085050553544,8.14835e-05,0.00122949,0.999999,0.8121371207687722,75,2,0.6,8.0,-0.04834144904976512
-5.20532,-2.68332,5.38521,-0.6568984409485932,-0.33134069858855725,0.6772723084093684,8.14835e-05,0.00122949,0.999999,0.8273744768063085,75,2,0.6,8.0,-0.044118573727987
-5.28942,-2.68312,5.32311,-0.6635042098727221,-0.33031221643037717,0.6713091710665261,8.14835e-05,0.00122949,0.999999,0.8354439996483519,75,2,0.6,8.0,-0.03052091144596858
-6.76772,-0.0524183,4.23271,-0.8420509497549561,-0.00521025361157657,0.5393728314200479,8.14835e-05,0.00122949,0.999999,1.001193764742935,75,2,0.6,8.0,-0.017480621966840637
-6.12852,-0.0534178,5.07641,-0.7659663712510916,-0.006732246326791431,0.6428453896325541,8.14835e-05,0.00122949,0.999999,0.8726821169337592,75,2,0.6,8.0,-0.04188782814310699
-5.75362,-0.0540129,5.48921,-0.7283841167008979,-0.012395729815694586,0.6850568767775336,8.14835e-05,0.00122949,0.999999,0.8162176570709839,75,2,0.6,8.0,-0.047736993668632266
-5.58932,-0.0544172,5.64111,-0.6993034506994065,-0.015619571470225463,0.7146542610430509,8.14835e-05,0.00122949,0.999999,0.7747763142450054,75,2,0.6,8.0,-0.058615906143574925
-5.38192,-0.054814,5.86851,-0.6768906253650312,-0.014195977667208023,0.7359467069774883,8.14835e-05,0.00122949,0.999999,0.7438404665308938,75,2,0.6,8.0,-0.03711879524151129
-5.17882,-0.0552183,6.05251,-0.6534685261635346,-0.005126705945600682,0.756936326384066,8.14835e-05,0.00122949,0.999999,0.7122762108077217,75,2,0.6,8.0,-0.034066096611465646
-5.13752,-0.0553175,6.09321,-0.6494008474207169,-0.006776478989599611,0.7604160826164569,8.14835e-05,0.00122949,0.999999,0.7069379606934852,75,2,0.6,8.0,-0.029781691803777655
-4.77502,-0.0561186,6.34141,-0.5938949536053859,-0.007753682819793098,0.8045052296192899,8.14835e-05,0.00122949,0.999999,0.6360529009726271,75,2,0.6,8.0,-0.06164714277792083
-4.69572,-0.056317,6.40421,-0.5860005056440754,-0.008789311564199355,0.8102630161787686,8.14835e-05,0.00122949,0.999999,0.6262965242403971,75,2,0.6,8.0,-0.058535169945724164
-6.99202,-0.112416,3.81051,-0.8808959903530007,-0.0011407017741175893,0.47330851775503546,8.14835e-05,0.00122949,0.999999,1.0778369516346529,75,2,0.6,8.0,-0.03627175893375956
-6.94632,-0.112416,3.90801,-0.8762050635466043,-0.0063964847674575125,0.48189601741237803,8.14835e-05,0.00122949,0.999999,1.0680699313544721,75,2,0.6,8.0,-0.0290188145024457
-6.90142,-0.112416,3.98761,-0.8631333478729748,-0.008078221794660726,0.5049114438416171,8.14835e-05,0.00122949,0.999999,1.0416103865037025,75,2,0.6,8.0,-0.02859680573388701
-6.85722,-0.112515,4.05111,-0.8515727254872196,-0.012178777617880046,0.5240950014854202,8.14835e-05,0.00122949,0.999999,1.0192437117608029,75,2,0.6,8.0,-0.03472423668050251
-5.83682,-0.114117,5.38431,-0.7374850769437568,-0.015834140289751858,0.6751777849474504,8.14835e-05,0.00122949,0.999999,0.8296991833320031,75,2,0.6,8.0,-0.0581938717827537
-5.79592,-0.114216,5.42121,-0.7347745427794037,-0.016484780280177302,0.6781110700338348,8.14835e-05,0.00122949,0.999999,0.8257165988384776,75,2,0.6,8.0,-0.06304518060257536
-4.69352,0.420482,6.43871,-0.5807632150372518,0.05625817670998279,0.8121262867392381,8.14835e-05,0.00122949,0.999999,0.6229728772504268,75,2,0.6,8.0,-0.021095215079703244
-4.81522,0.42068,6.34111,-0.6009416875230661,0.05531814554242337,0.79737631703649,8.14835e-05,0.00122949,0.999999,0.6478306954705362,75,2,0.6,8.0,-0.026732705916601596
-4.85502,0.420787,6.31261,-0.6059484273910798,0.05705529237497458,0.7934552268113705,8.14835e-05,0.00122949,0.999999,0.6542979406243572,75,2,0.6,8.0,-0.025206842063613344
-5.46532,0.422084,5.76561,-0.687884162360839,0.05115155061850927,0.7240158133925315,8.14835e-05,0.00122949,0.999999,0.7611806902529499,75,2,0.6,8.0,-0.04449019373641949
-5.62852,0.422481,5.63311,-0.7041916561781356,0.056700044789220715,0.7077423375000219,8.14835e-05,0.00122949,0.999999,0.7844822510091362,75,2,0.6,8.0,-0.02562504907995944
-5.67082,0.422481,5.58891,-0.71294472006194,0.05825488682923818,0.6987962466243753,8.14835e-05,0.00122949,0.999999,0.7970648587297795,75,2,0.6,8.0,-0.026756954923485843
-5.71122,0.42258,5.53881,-0.7195178470843596,0.06068455588956357,0.6918174993476058,8.14835e-05,0.00122949,0.999999,0.8067718327378818,75,2,0.6,8.0,-0.03287856494580588
-6.00412,0.423084,5.21861,-0.7537980531770173,0.04677753163620303,0.6554390570911703,8.14835e-05,0.00122949,0.999999,0.8560383466756453,75,2,0.6,8.0,-0.0336741607215183
-6.04502,0.423183,5.16131,-0.759453826009151,0.048947825679766986,0.6487171930211849,8.14835e-05,0.00122949,0.999999,0.8649016077031012,75,2,0.6,8.0,-0.04007088172331841
-6.17172,0.423381,5.01101,-0.7673254621293918,0.04652820493610774,0.639567636230398,8.14835e-05,0.00122949,0.999999,0.8768681783131174,75,2,0.6,8.0,-0.03886939878128892
-6.25532,0.423587,4.90781,-0.7780710290112295,0.04933752643291557,0.6262358040697511,8.14835e-05,0.00122949,0.999999,0.8940848166320673,75,2,0.6,8.0,-0.037898942799771795
-6.38142,0.423786,4.78731,-0.7903396251630983,0.05052750123049824,0.6105818933742264,8.14835e-05,0.00122949,0.999999,0.9140046463805023,75,2,0.6,8.0,-0.011229579822937374
-7.08632,0.42448,3.47021,-0.8878333921150584,0.053211046136897845,0.45707816882288965,8.14835e-05,0.00122949,0.999999,1.0960971568499454,75,2,0.6,8.0,-0.09819818921658907
-7.17392,0.424686,3.42021,-0.894038999973434,0.06035706771634126,0.44390459662317866,8.14835e-05,0.00122949,0.999999,1.1108437434874738,75,2,0.6,8.0,-0.04114814755947371
-5.62732,-0.114514,5.63351,-0.7012437044146803,-0.024573700229045817,0.7124980001907582,8.14835e-05,0.00122949,0.999999,0.7778697192781956,75,2,0.6,8.0,-0.036566145267733496
-5.58772,-0.114613,5.67141,-0.7002272061492172,-0.023136010499125524,0.7135450825187195,8.14835e-05,0.00122949,0.999999,0.7763738740450855,75,2,0.6,8.0,-0.03754797023749745
-5.42352,-0.114918,5.81041,-0.6824674558151977,-0.020422827034888708,0.7306306042652704,8.14835e-05,0.00122949,0.999999,0.751670266930938,75,2,0.6,8.0,-0.05087176444963859
-5.25972,-0.115216,5.96871,-0.6624374097927442,-0.017018764782593822,0.7489239212045203,8.14835e-05,0.00122949,0.999999,0.7244735128128452,75,2,0.6,8.0,-0.043654842256025006
-5.13842,-0.115513,6.07771,-0.6498426328443222,-0.015127764417668896,0.7599182214433885,8.14835e-05,0.00122949,0.999999,0.707719986025857,75,2,0.6,8.0,-0.04039811336842103
-5.01472,-0.115719,6.20821,-0.6297785267458633,-0.016368167051476135,0.7766022729539136,8.14835e-05,0.00122949,0.999999,0.6816562054794337,75,2,0.6,8.0,-0.01860419666703894
-4.97372,-0.115819,6.23011,-0.6206235940931017,-0.017505078499922232,0.7839132137435063,8.14835e-05,0.00122949,0.999999,0.6699696286177688,75,2,0.6,8.0,-0.027197776737403423
-4.93512,-0.115918,6.24911,-0.6167490038132722,-0.016733631357328468,0.7869819895505444,8.14835e-05,0.00122949,0.999999,0.6650100828049694,75,2,0.6,8.0,-0.03631855300427045
-4.85672,-0.116116,6.28211,-0.6098069464157416,-0.013884906822044055,0.7924283547839842,8.14835e-05,0.00122949,0.999999,0.6561268516527398,75,2,0.6,8.0,-0.05858210796359131
-5.37152,-2.68292,5.23011,-0.6669687768043359,-0.3318222663310847,0.6671181562025056,8.14835e-05,0.00122949,0.999999,0.8410838794685571,75,2,0.6,8.0,-0.037253146752686206
-5.49642,-2.68271,5.09251,-0.6901027036578855,-0.33219921996632057,0.6429634022694019,8.14835e-05,0.00122949,0.999999,0.8730423030352067,75,2,0.6,8.0,-0.04128001117013813
-5.58082,-2.68251,4.98861,-0.6986777651156705,-0.33318089419200936,0.6331191611998369,8.14835e-05,0.00122949,0.999999,0.8858233200796484,75,2,0.6,8.0,-0.04841893051450974
-5.95812,-2.68192,4.53551,-0.7480270353427505,-0.3229153992437363,0.5798113480500307,8.14835e-05,0.00122949,0.999999,0.9528617307104726,75,2,0.6,8.0,-0.046212236871038925
-7.17172,-0.173413,3.47161,-0.889372847052615,-0.00342607784509438,0.45716977253108615,8.14835e-05,0.00122949,0.999999,1.0960725978228067,75,2,0.6,8.0,-0.030325237560255403
-6.21382,-0.174618,4.95881,-0.774570600932889,-0.01951026100976245,0.6321864708183765,8.14835e-05,0.00122949,0.999999,0.8865374621406042,75,2,0.6,8.0,-0.04815448751524176
-6.17112,-0.174718,5.02101,-0.7702011213901794,-0.018752024276713356,0.637525367491236,8.14835e-05,0.00122949,0.999999,0.8796263719444192,75,2,0.6,8.0,-0.042375363588453396
-5.87552,-0.175213,5.39221,-0.7388779671380457,-0.020383688630684644,0.6735308863858853,8.14835e-05,0.00122949,0.999999,0.8319370198697275,75,2,0.6,8.0,-0.023261095543555044
-5.66942,-0.175618,5.56851,-0.7106028221771443,-0.03062817585482317,0.702926414326339,8.14835e-05,0.00122949,0.999999,0.7914278490893549,75,2,0.6,8.0,-0.05132284978034907
-5.38392,-0.176213,5.85001,-0.6770727940270176,-0.020684905121839414,0.7356252893209616,8.14835e-05,0.00122949,0.999999,0.7443268261084158,75,2,0.6,8.0,-0.04762534912564664
-4.81312,-0.177418,6.36291,-0.5950479405326231,-0.021226259042263024,0.8034098545542957,8.14835e-05,0.00122949,0.999999,0.6379225655312363,75,2,0.6,8.0,-0.01976034512596847
-5.11492,-2.08381,5.72001,-0.6443048193901553,-0.25324751221514663,0.7216210898161574,8.14835e-05,0.00122949,0.999999,0.7651814619888467,75,2,0.6,8.0,-0.04869915532055824
-5.27742,-2.08342,5.59801,-0.6568247697003875,-0.2561095368911152,0.7092172636233917,8.14835e-05,0.00122949,0.999999,0.78293221172433,75,2,0.6,8.0,-0.02945944663098743
-7.21482,-0.23222,3.45421,-0.8902063163009013,-0.005108243985336097,0.4555289455801528,8.14835e-05,0.00122949,0.999999,1.0979189532189566,75,2,0.6,8.0,0.002444656784575727
-7.16892,-0.232319,3.48501,-0.8882510864733839,-0.00914430606826308,0.45926723053728,8.14835e-05,0.00122949,0.999999,1.093720744205252,75,2,0.6,8.0,-0.02549808550646926
-6.33802,-0.233319,4.83451,-0.7842615217389772,-0.031031499937447297,0.6196538642914252,8.14835e-05,0.00122949,0.999999,0.902625330320105,75,2,0.6,8.0,-0.025200804016378697
-6.17042,-0.233616,4.99941,-0.7709577454874244,-0.025819605525911705,0.6363627131152751,8.14835e-05,0.00122949,0.999999,0.8811457336593235,75,2,0.6,8.0,-0.05501669227958672
-6.08812,-0.233815,5.10141,-0.7606593026163582,-0.027347616314703213,0.6485750020044707,8.14835e-05,0.00122949,0.999999,0.8652117951987944,75,2,0.6,8.0,-0.053663826849193796
-5.95992,-0.233914,5.29851,-0.7435598652473986,-0.029694760277816167,0.6680096915504395,8.14835e-05,0.00122949,0.999999,0.8393965124247055,75,2,0.6,8.0,-0.021931913934551517
-5.79542,-0.234318,5.45251,-0.729661880528864,-0.029625636021925465,0.6831660572608814,8.14835e-05,0.00122949,0.999999,0.8188389299316191,75,2,0.6,8.0,-0.03936791444146692
-5.63092,-0.234616,5.62261,-0.7057158029939151,-0.031732960556076065,0.707784023992489,8.14835e-05,0.00122949,0.999999,0.7845773196135634,75,2,0.6,8.0,-0.03909251869135222
-5.38262,-0.235119,5.87661,-0.6769711153193909,-0.027033665044404867,0.7355129434466037,8.14835e-05,0.00122949,0.999999,0.7445041483085584,75,2,0.6,8.0,-0.02739540045657307
-5.09792,-0.235715,6.10351,-0.642815063227702,-0.03167026176922875,0.7653664409987114,8.14835e-05,0.00122949,0.999999,0.6993285996234584,75,2,0.6,8.0,-0.04404724701528906
-5.01662,-0.235913,6.17331,-0.629697693222283,-0.031236821986139564,0.7762120046113317,8.14835e-05,0.00122949,0.999999,0.6823043442293231,75,2,0.6,8.0,-0.04186658040536528
-4.74332,-3.76052,5.19601,-0.5885613465207655,-0.47216918591162144,0.6562406580342458,8.14835e-05,0.00122949,0.999999,0.8558039315601615,75,2,0.6,8.0,-0.022587185503058826
-4.86672,-3.76032,5.07061,-0.604568118909259,-0.46898954845441454,0.6438526174824829,8.14835e-05,0.00122949,0.999999,0.8720918863375572,75,2,0.6,8.0,-0.02904925163252514
-5.11192,-3.75982,4.78801,-0.6351910358957874,-0.4669652689433426,0.6152038568786026,8.14835e-05,0.00122949,0.999999,0.908946053728046,75,2,0.6,8.0,-0.05059673441458923
-5.32042,-3.75942,4.61711,-0.6505794162828535,-0.45921742156293743,0.6048684012594382,8.14835e-05,0.00122949,0.999999,0.9219716562486078,75,2,0.6,8.0,-0.015151068122828626
-5.61372,-3.75892,4.25681,-0.6893347436870465,-0.45999657052711523,0.5596612960078682,8.14835e-05,0.00122949,0.999999,0.9775698412888759,75,2,0.6,8.0,-0.014778451357783773
-4.81462,-0.236317,6.35471,-0.59626163312222,-0.02890410163103712,0.8022696664933343,8.14835e-05,0.00122949,0.999999,0.6398506590957045,75,2,0.6,8.0,-0.023863676378832466
-4.73382,-0.236516,6.39791,-0.5864792635949592,-0.026156820426410685,0.8095417803413822,8.14835e-05,0.00122949,0.999999,0.6275623790770296,75,2,0.6,8.0,-0.03769857523868936
-6.17442,-0.292019,4.97491,-0.7726584444091393,-0.031965178083809324,0.6340166840654269,8.14835e-05,0.00122949,0.999999,0.8841928728355195,75,2,0.6,8.0,-0.06536283495829931
-6.13202,-0.292119,5.05411,-0.7651447943727604,-0.028693905230892942,0.6432185502975383,8.14835e-05,0.00122949,0.999999,0.8722300722952968,75,2,0.6,8.0,-0.048205819900706715
-5.63012,-0.293019,5.60611,-0.7064966338332342,-0.037269146924889,0.7067344034853544,8.14835e-05,0.00122949,0.999999,0.7860715324543861,75,2,0.6,8.0,-0.0493660201930437
-5.58872,-0.293118,5.66301,-0.6993386806535441,-0.037291172297049376,0.7138170481366162,8.14835e-05,0.00122949,0.999999,0.7760104054808095,75,2,0.6,8.0,-0.038254484070469275
-5.42582,-0.293416,5.80161,-0.6851128374657922,-0.03438148962176481,0.7276251185266761,8.14835e-05,0.00122949,0.999999,0.7560866141166979,75,2,0.6,8.0,-0.05114510048422094
-5.38532,-0.293515,5.84741,-0.6812492213317671,-0.03261349063221019,0.731324728601217,8.14835e-05,0.00122949,0.999999,0.7506750457263893,75,2,0.6,8.0,-0.04512562853912794
